Date,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto
1994-09-09,166.58,217.0,187.99,211.48,105.09,221.16,338.42,292.6,290.72,235.62
1994-09-10,167.55,231.41,189.43,212.29,105.71,221.33,338.34,292.58,290.71,235.64
1994-09-11,168.53,245.67,190.85,213.09,106.32,221.5,338.27,292.56,290.69,235.66
1994-09-12,169.5,259.73,192.25,213.88,106.93,221.67,338.19,292.55,290.68,235.68
1994-09-13,170.47,273.6,193.63,214.66,107.54,221.84,338.12,292.53,290.67,235.7
1994-09-14,171.45,287.26,194.99,215.42,108.15,222.01,338.05,292.52,290.66,235.72
1994-09-15,172.42,300.72,196.32,216.16,108.76,222.19,337.98,292.5,290.65,235.74
1994-09-16,173.4,313.98,197.63,216.89,109.37,222.37,337.9,292.49,290.65,235.76
1994-09-17,174.37,327.03,198.92,217.6,109.97,222.54,337.83,292.48,290.64,235.79
1994-09-18,175.35,339.87,200.18,218.3,110.57,222.72,337.76,292.46,290.63,235.81
1994-09-19,176.32,352.49,201.41,218.98,111.17,222.9,337.69,292.45,290.62,235.83
1994-09-20,177.3,4.89,202.62,219.64,111.77,223.09,337.62,292.44,290.61,235.86
1994-09-21,178.28,17.09,203.8,220.29,112.36,223.27,337.55,292.43,290.61,235.88
1994-09-22,179.25,29.11,204.94,220.91,112.96,223.45,337.48,292.43,290.6,235.91
1994-09-23,180.23,40.99,206.05,221.52,113.55,223.64,337.42,292.42,290.6,235.93
1994-09-24,181.21,52.79,207.13,222.1,114.14,223.83,337.35,292.41,290.59,235.96
1994-09-25,182.19,64.57,208.17,222.66,114.72,224.01,337.28,292.41,290.59,235.98
1994-09-26,183.17,76.41,209.17,223.2,115.31,224.2,337.22,292.4,290.58,236.01
1994-09-27,184.15,88.39,210.12,223.72,115.89,224.39,337.16,292.4,290.58,236.04
1994-09-28,185.13,100.6,211.03,224.21,116.47,224.59,337.09,292.39,290.58,236.07
1994-09-29,186.11,113.11,211.89,224.67,117.05,224.78,337.03,292.39,290.58,236.1
1994-09-30,187.1,126.0,212.69,225.12,117.63,224.97,336.97,292.39,290.58,236.12
1994-10-01,188.08,139.33,213.43,225.53,118.2,225.17,336.91,292.39,290.57,236.15
1994-10-02,189.06,153.11,214.11,225.91,118.77,225.36,336.85,292.39,290.57,236.18
1994-10-03,190.05,167.31,214.72,226.27,119.34,225.56,336.79,292.39,290.57,236.21
1994-10-04,191.03,181.88,215.25,226.6,119.91,225.76,336.74,292.39,290.57,236.24
1994-10-05,192.02,196.7,215.69,226.89,120.47,225.96,336.68,292.39,290.58,236.27
1994-10-06,193.01,211.64,216.04,227.16,121.04,226.16,336.63,292.4,290.58,236.3
1994-10-07,193.99,226.57,216.3,227.39,121.6,226.36,336.58,292.4,290.58,236.34
1994-10-08,194.98,241.36,216.45,227.58,122.15,226.56,336.52,292.41,290.58,236.37
1994-10-09,195.97,255.91,216.48,227.74,122.71,226.77,336.47,292.41,290.59,236.4
1994-10-10,196.96,270.16,216.39,227.87,123.26,226.97,336.43,292.42,290.59,236.43
1994-10-11,197.95,284.08,216.17,227.95,123.81,227.18,336.38,292.43,290.6,236.47
1994-10-12,198.93,297.68,215.82,228.0,124.36,227.38,336.33,292.43,290.6,236.5
1994-10-13,199.92,310.96,215.33,228.01,124.9,227.59,336.29,292.44,290.61,236.53
1994-10-14,200.91,323.97,214.7,227.98,125.44,227.8,336.25,292.45,290.61,236.57
1994-10-15,201.91,336.71,213.93,227.91,125.98,228.0,336.2,292.47,290.62,236.6
1994-10-16,202.9,349.24,213.03,227.8,126.51,228.21,336.16,292.48,290.63,236.63
1994-10-17,203.89,1.56,212.02,227.65,127.04,228.42,336.12,292.49,290.63,236.67
1994-10-18,204.88,13.72,210.9,227.45,127.57,228.63,336.09,292.5,290.64,236.7
1994-10-19,205.87,25.74,209.71,227.22,128.1,228.84,336.05,292.52,290.65,236.74
1994-10-20,206.87,37.64,208.48,226.95,128.62,229.05,336.02,292.53,290.66,236.77
1994-10-21,207.86,49.46,207.24,226.64,129.14,229.27,335.99,292.55,290.67,236.81
1994-10-22,208.86,61.25,206.02,226.29,129.66,229.48,335.95,292.57,290.68,236.85
1994-10-23,209.85,73.04,204.86,225.91,130.18,229.69,335.92,292.58,290.69,236.88
1994-10-24,210.85,84.9,203.8,225.49,130.69,229.91,335.9,292.6,290.71,236.92
1994-10-25,211.84,96.89,202.87,225.04,131.19,230.12,335.87,292.62,290.72,236.96
1994-10-26,212.84,109.07,202.1,224.55,131.7,230.34,335.85,292.64,290.73,236.99
1994-10-27,213.84,121.54,201.5,224.04,132.2,230.55,335.82,292.66,290.75,237.03
1994-10-28,214.84,134.34,201.08,223.51,132.7,230.77,335.8,292.68,290.76,237.07
1994-10-29,215.83,147.56,200.86,222.95,133.19,230.99,335.78,292.71,290.77,237.11
1994-10-30,216.83,161.22,200.83,222.38,133.68,231.2,335.76,292.73,290.79,237.14
1994-10-31,217.83,175.34,200.98,221.79,134.17,231.42,335.75,292.76,290.8,237.18
1994-11-01,218.83,189.88,201.31,221.19,134.65,231.64,335.73,292.78,290.82,237.22
1994-11-02,219.84,204.78,201.8,220.59,135.13,231.86,335.72,292.81,290.84,237.26
1994-11-03,220.84,219.9,202.44,219.98,135.6,232.08,335.71,292.83,290.85,237.3
1994-11-04,221.84,235.09,203.22,219.37,136.07,232.29,335.7,292.86,290.87,237.34
1994-11-05,222.84,250.21,204.12,218.77,136.54,232.51,335.69,292.89,290.89,237.37
1994-11-06,223.85,265.09,205.12,218.18,137.0,232.73,335.69,292.92,290.91,237.41
1994-11-07,224.85,279.64,206.22,217.6,137.46,232.95,335.68,292.95,290.93,237.45
1994-11-08,225.85,293.78,207.4,217.04,137.91,233.17,335.68,292.98,290.95,237.49
1994-11-09,226.86,307.49,208.65,216.5,138.36,233.39,335.68,293.01,290.97,237.53
1994-11-10,227.86,320.78,209.96,215.99,138.81,233.62,335.68,293.04,290.99,237.57
1994-11-11,228.87,333.7,211.31,215.5,139.25,233.84,335.68,293.07,291.01,237.61
1994-11-12,229.87,346.29,212.71,215.04,139.68,234.06,335.69,293.11,291.03,237.65
1994-11-13,230.88,358.61,214.15,214.62,140.11,234.28,335.69,293.14,291.05,237.69
1994-11-14,231.89,10.73,215.61,214.22,140.54,234.5,335.7,293.18,291.08,237.73
1994-11-15,232.89,22.71,217.1,213.87,140.96,234.72,335.71,293.21,291.1,237.77
1994-11-16,233.9,34.58,218.61,213.55,141.37,234.94,335.72,293.25,291.12,237.81
1994-11-17,234.91,46.39,220.13,213.28,141.79,235.16,335.74,293.28,291.15,237.85
1994-11-18,235.92,58.19,221.67,213.04,142.19,235.39,335.75,293.32,291.17,237.89
1994-11-19,236.93,70.0,223.22,212.85,142.59,235.61,335.77,293.36,291.2,237.93
1994-11-20,237.93,81.87,224.77,212.69,142.99,235.83,335.79,293.4,291.22,237.97
1994-11-21,238.94,93.82,226.34,212.58,143.37,236.05,335.81,293.44,291.25,238.01
1994-11-22,239.95,105.91,227.9,212.51,143.76,236.27,335.83,293.48,291.27,238.05
1994-11-23,240.96,118.17,229.47,212.48,144.14,236.49,335.85,293.52,291.3,238.09
1994-11-24,241.97,130.65,231.04,212.49,144.51,236.71,335.88,293.56,291.33,238.13
1994-11-25,242.99,143.42,232.61,212.54,144.87,236.94,335.91,293.6,291.35,238.17
1994-11-26,244.0,156.51,234.19,212.64,145.23,237.16,335.94,293.65,291.38,238.21
1994-11-27,245.01,169.99,235.76,212.77,145.58,237.38,335.97,293.69,291.41,238.25
1994-11-28,246.02,183.88,237.34,212.94,145.93,237.6,336.0,293.73,291.44,238.29
1994-11-29,247.04,198.18,238.91,213.14,146.27,237.82,336.03,293.78,291.47,238.33
1994-11-30,248.05,212.87,240.48,213.38,146.6,238.04,336.07,293.82,291.5,238.37
1994-12-01,249.06,227.86,242.05,213.66,146.93,238.26,336.11,293.87,291.53,238.41
1994-12-02,250.08,243.03,243.63,213.97,147.25,238.48,336.15,293.91,291.56,238.45
1994-12-03,251.09,258.24,245.2,214.31,147.56,238.7,336.19,293.96,291.59,238.49
1994-12-04,252.11,273.3,246.77,214.69,147.86,238.92,336.23,294.01,291.62,238.52
1994-12-05,253.12,288.08,248.34,215.09,148.16,239.14,336.27,294.06,291.65,238.56
1994-12-06,254.14,302.45,249.91,215.53,148.45,239.36,336.32,294.1,291.68,238.6
1994-12-07,255.15,316.35,251.48,215.99,148.73,239.57,336.37,294.15,291.71,238.64
1994-12-08,256.17,329.78,253.04,216.48,149.0,239.79,336.41,294.2,291.74,238.68
1994-12-09,257.18,342.75,254.61,217.0,149.26,240.01,336.46,294.25,291.78,238.72
1994-12-10,258.2,355.34,256.18,217.54,149.52,240.23,336.52,294.3,291.81,238.76
1994-12-11,259.22,7.61,257.75,218.11,149.77,240.44,336.57,294.35,291.84,238.8
1994-12-12,260.23,19.64,259.32,218.7,150.0,240.66,336.63,294.4,291.87,238.83
1994-12-13,261.25,31.51,260.9,219.31,150.23,240.87,336.68,294.46,291.91,238.87
1994-12-14,262.27,43.31,262.47,219.95,150.45,241.09,336.74,294.51,291.94,238.91
1994-12-15,263.28,55.09,264.05,220.6,150.67,241.3,336.8,294.56,291.98,238.95
